Date,Depth,Temp,Salinity
2024/4/23 4:00,5,5.07,33.66
2024/4/23 4:00,10,5.07,33.66
2024/4/23 4:00,15,4.76,33.79
2024/4/23 4:00,20,4.65,33.86
2024/4/23 4:00,30,4.66,33.87
2024/4/23 4:00,40,4.66,33.87
2024/4/26 4:00,5,5.88,33.4
2024/4/26 4:00,10,5.56,33.5
2024/4/26 4:00,15,5.14,33.7
2024/4/26 4:00,20,5.25,33.75
2024/4/26 4:00,30,5.29,33.76
2024/4/26 4:00,40,5.28,33.76
2024/4/26 4:00,50,5.28,33.76
2024/4/30 4:00,5,7.14,32.27
2024/4/30 4:00,10,6.68,32.71
2024/4/30 4:00,15,6.51,32.87
2024/4/30 4:00,20,6.33,32.95
2024/4/30 4:00,30,5.99,33.04
2024/4/30 4:00,40,5.96,33.06
2024/5/11 4:00,5,6.53,33.26
2024/5/11 4:00,10,6.46,33.31
2024/5/11 4:00,15,6.26,33.36
2024/5/11 4:00,20,6.12,33.41
2024/5/11 4:00,30,5.66,33.51
2024/5/11 4:00,40,5.48,33.53
2024/5/14 3:00,5,7.33,33.51
2024/5/14 3:00,10,6.98,33.63
2024/5/14 3:00,15,6.92,33.65
2024/5/14 3:00,20,6.9,33.66
2024/5/14 3:00,30,6.86,33.67
2024/5/14 3:00,40,6.78,33.7
2024/5/14 3:00,50,6.76,33.71
2024/5/21 3:00,5,9.38,32.95
2024/5/21 3:00,10,8.67,33.23
2024/5/21 3:00,15,8.14,33.43
2024/5/21 3:00,20,7.83,33.52
2024/5/21 3:00,30,7.69,33.55
2024/5/21 3:00,40,7.49,33.57
2024/5/24 3:00,5,9.9,32.71
2024/5/24 3:00,10,9.66,32.92
2024/5/24 3:00,15,9.08,33.12
2024/5/24 3:00,20,8.75,33.21
2024/5/24 3:00,30,8.24,33.34
2024/5/29 3:00,5,9.92,32.36
2024/5/29 3:00,10,9.7,32.54
2024/5/29 3:00,15,9.27,32.65
2024/5/29 3:00,20,9.22,32.7
2024/5/29 3:00,30,9.25,32.72
2024/5/29 3:00,40,9.21,32.76
2024/5/31 3:00,5,9.86,32.67
2024/5/31 3:00,10,9.86,32.77
2024/5/31 3:00,15,9.84,32.8
2024/5/31 3:00,20,9.86,32.82
2024/5/31 3:00,30,9.6,32.86
2024/5/31 3:00,40,9.47,32.92
2024/5/31 3:00,50,9.45,32.95
2024/6/4 3:00,5,11.54,32.84
2024/6/4 3:00,10,10.81,33.11
2024/6/4 3:00,15,10.02,33.13
2024/6/4 3:00,20,9.89,33.18
2024/6/4 3:00,30,9.41,33.23
2024/6/4 3:00,40,9.08,33.27
2024/6/4 3:00,50,9.05,33.3
2024/6/7 3:00,5,10.88,33.66
2024/6/7 3:00,10,10.49,33.69
2024/6/7 3:00,15,10.22,33.73
2024/6/7 3:00,20,9.91,33.75
2024/6/7 3:00,30,9.73,33.77
2024/6/7 3:00,40,9.51,33.79
2024/6/11 3:00,5,10.5,33.32
2024/6/11 3:00,10,9.6,33.36
2024/6/11 3:00,15,9.52,33.39
2024/6/11 3:00,20,9.52,33.4
2024/6/11 3:00,30,9.49,33.43
2024/6/11 3:00,40,9.27,33.44
2024/6/14 3:00,5,14.07,32.7
2024/6/14 3:00,10,12.06,33.02
2024/6/14 3:00,15,11.98,33.04
2024/6/14 3:00,20,11.93,33.07
2024/6/14 3:00,30,11.69,33.1
2024/6/14 3:00,40,11.6,33.12
2024/6/19 3:00,5,14.32,32.88
2024/6/19 3:00,10,13.5,33.03
2024/6/19 3:00,15,12.41,33.11
2024/6/19 3:00,20,12.08,33.11
2024/6/19 3:00,30,10.39,33.21
2024/6/19 3:00,40,9.96,33.24
2024/6/19 3:00,50,9.98,33.24
2024/6/28 3:00,5,13.56,33.16
2024/6/28 3:00,10,12.59,33.23
2024/6/28 3:00,15,12.33,33.26
2024/6/28 3:00,20,12.22,33.28
2024/6/28 3:00,30,12.14,33.29
2024/6/28 3:00,40,11.93,33.29
2024/7/3 3:00,5,14.58,32.66
2024/7/3 3:00,10,13.93,32.73
2024/7/3 3:00,15,12.13,32.81
2024/7/3 3:00,20,10.89,32.87
2024/7/3 3:00,30,10.46,32.9
2024/7/3 3:00,40,10.19,32.91
2024/7/10 3:00,5,15.95,33.35
2024/7/10 3:00,10,15.34,33.36
2024/7/10 3:00,15,14.15,33.4
2024/7/10 3:00,20,13.11,33.46
2024/7/10 3:00,30,12.63,33.52
2024/7/10 3:00,40,12.62,33.53
2024/7/12 3:00,5,17.06,32.8
2024/7/12 3:00,10,16.32,32.81
2024/7/12 3:00,15,13.17,33
2024/7/12 3:00,20,12.5,33.05
2024/7/12 3:00,30,12.38,33.07
2024/7/12 3:00,40,12.28,33.08
2024/7/16 3:00,5,18.47,32.87
2024/7/16 3:00,10,18.37,33.1
2024/7/16 3:00,15,17.28,33.09
2024/7/16 3:00,20,16.24,33.11
2024/7/16 3:00,30,13.33,33.24
2024/7/16 3:00,40,12.12,33.27
2024/7/19 3:00,5,17.78,32.17
2024/7/19 3:00,10,17.04,32.28
2024/7/19 3:00,15,15.57,32.34
2024/7/19 3:00,20,12.67,32.46
2024/7/19 3:00,30,11.97,32.47
2024/7/19 3:00,40,11.16,32.46
2024/7/24 3:00,5,18.77,32.49
2024/7/24 3:00,10,18.45,32.53
2024/7/24 3:00,15,18.07,32.61
2024/7/24 3:00,20,16.56,32.68
2024/7/24 3:00,30,14.88,32.72
2024/7/24 3:00,40,13.9,32.73
2024/7/27 3:00,5,19.54,33.04
2024/7/27 3:00,10,19.12,33.08
2024/7/27 3:00,15,15.46,33.1
2024/7/27 3:00,20,13.51,33.18
2024/7/27 3:00,30,12.67,33.21
2024/7/27 3:00,40,12.47,33.22
2024/7/31 3:00,5,18.42,32.64
2024/7/31 3:00,10,18.32,32.63
2024/7/31 3:00,15,17.7,32.65
2024/7/31 3:00,20,16.98,32.66
2024/7/31 3:00,30,13.29,32.74
2024/7/31 3:00,40,13.23,32.74
2024/8/6 3:00,5,19.73,32.95
2024/8/6 3:00,10,19.42,32.96
2024/8/6 3:00,15,19.39,33.05
2024/8/6 3:00,20,18.21,33.21
2024/8/6 3:00,30,16.8,33.32
2024/8/6 3:00,40,16.13,33.34
2024/8/9 3:00,5,20.76,33.21
2024/8/9 3:00,10,19.66,33.15
2024/8/9 3:00,15,17.69,33.38
2024/8/9 3:00,20,15.08,33.53
2024/8/9 3:00,30,14.66,33.55
2024/8/9 3:00,40,14.16,33.55
2024/8/20 3:00,5,18.74,33.22
2024/8/20 3:00,10,18.08,33.35
2024/8/20 3:00,15,16.27,33.43
2024/8/20 3:00,20,14.88,33.51
2024/8/20 3:00,30,12.82,33.59
2024/8/20 3:00,40,12.5,33.62
2024/8/23 3:00,5,20.16,32.87
2024/8/23 3:00,10,20.07,32.9
2024/8/23 3:00,15,18.09,33
2024/8/23 3:00,20,13.89,33.17
2024/8/23 3:00,30,13.33,33.19
2024/8/23 3:00,40,13.06,33.19
2024/8/27 3:00,5,19.35,32.82
2024/8/27 3:00,10,18.86,32.89
2024/8/27 3:00,15,15.19,33.14
2024/8/27 3:00,20,14.24,33.17
2024/8/27 3:00,30,13.27,33.19
2024/8/27 3:00,40,12.48,33.22
2024/8/30 3:00,5,20.85,33.03
2024/8/30 3:00,10,19.91,33.07
2024/8/30 3:00,15,18.06,33.2
2024/8/30 3:00,20,16.85,33.26
2024/8/30 3:00,30,15.58,33.3
2024/8/30 3:00,40,15.39,33.31
2024/9/3 3:00,5,22.3,32.39
2024/9/3 3:00,10,22.3,32.47
2024/9/3 3:00,15,22.2,32.53
2024/9/3 3:00,20,20.32,32.6
2024/9/3 3:00,30,20.06,32.66
2024/9/3 3:00,40,17.21,32.85
2024/9/3 4:00,5,22.3,32.67
2024/9/3 4:00,10,22.3,32.66
2024/9/3 4:00,15,22.2,32.67
2024/9/3 4:00,20,20.44,32.71
2024/9/3 4:00,30,19.99,32.72
2024/9/3 4:00,40,17.23,32.86
2024/9/13 6:00,5,21.73,32.43
2024/9/13 6:00,10,21.6,32.51
2024/9/13 6:00,15,21.42,32.58
2024/9/13 6:00,20,21.38,32.62
2024/9/13 6:00,30,21.28,32.65
2024/9/13 6:00,40,21.26,32.66
2024/9/17 3:00,5,20.6,32.9
2024/9/17 3:00,10,17.66,32.83
2024/9/17 3:00,15,14.71,33.1
2024/9/17 3:00,20,14.26,33.15
2024/9/17 3:00,30,13.13,33.29
2024/9/17 3:00,40,12.55,33.3
2024/9/24 4:00,5,17.86,32.85
2024/9/24 4:00,10,17.53,32.93
2024/9/24 4:00,15,17.54,32.96
2024/9/24 4:00,20,17.27,32.97
2024/9/24 4:00,30,17.08,33.02
2024/9/24 4:00,40,16.91,33
2024/9/27 4:00,5,17.57,33.07
2024/9/27 4:00,10,16.63,33.14
2024/9/27 4:00,15,16.01,33.17
2024/9/27 4:00,20,15.48,33.18
2024/9/27 4:00,30,12.5,33.22
2024/9/27 4:00,40,12.19,33.22
2024/9/27 4:00,50,11.98,33.26
2024/10/1 4:00,5,19.47,32.85
2024/10/1 4:00,10,19.47,32.88
2024/10/1 4:00,15,19.05,32.91
2024/10/1 4:00,20,18.23,32.96
2024/10/1 4:00,30,15.43,33.03
2024/10/1 4:00,40,14.28,33.04
2024/10/5 4:00,5,18.64,33.39
2024/10/5 4:00,10,18.6,33.41
2024/10/5 4:00,15,18.45,33.44
2024/10/5 4:00,20,18.38,33.44
2024/10/5 4:00,30,18.3,33.45
2024/10/5 4:00,40,18.28,33.45
2024/10/9 4:00,5,16.96,33.21
2024/10/9 4:00,10,16.91,33.22
2024/10/9 4:00,15,16.94,33.24
2024/10/9 4:00,20,16.84,33.26
2024/10/9 4:00,30,16.76,33.28
2024/10/9 4:00,40,16.77,33.3
2024/10/15 4:00,5,15.19,33.7
2024/10/15 4:00,10,15.98,34.03
2024/10/15 4:00,15,15.97,34.05
2024/10/15 4:00,20,16.25,34.14
2024/10/15 4:00,30,12.93,34.31
2024/10/15 4:00,40,12.13,34.35
2024/10/18 4:00,5,16.93,33.51
2024/10/18 4:00,10,16.93,33.59
2024/10/18 4:00,15,16.92,33.61
2024/10/18 4:00,20,16.93,33.65
2024/10/18 4:00,30,16.92,33.66
2024/10/18 4:00,40,16.92,33.67
2024/10/25 4:00,5,14.61,33.5
2024/10/25 4:00,10,14.61,33.57
2024/10/25 4:00,15,14.61,33.61
2024/10/25 4:00,20,14.6,33.63
2024/10/25 4:00,30,14.61,33.66
2024/10/25 4:00,40,14.58,33.67
2024/10/25 4:00,50,14.58,33.67
2024/10/29 4:00,5,14.08,33.42
2024/10/29 5:00,5,14.1,33.77
2024/10/29 5:00,10,14.07,33.64
2024/10/29 5:00,15,13.96,33.66
2024/10/29 5:00,20,13.92,33.67
2024/10/29 5:00,30,13.84,33.67
